StockEndDate,assignmentClass,benefitsEligibilityStartDate,benefitsEndDate,bonusPayExpirationDate,createdBy,createdDateTime,createdOn,eligibleForSalContinuation,eligibleForStock,employeeFirstEmployment,endDate,firstDateWorked,includeAllRecords,initialOptionGrant,initialStockGrant,isContingentWorker,isECRecord,jobNumber,lastDateWorked,lastModifiedBy,ElastModifiedDateTime,lastModifiedOn,okToRehire,originalStartDate,payrollEndDate,personIdExternal,prevEmployeeId,professionalServiceDate,regretTermination,salaryEndDate,seniorityDate,serviceDate,startDate,userID
,ST,,,,,,,,,,20140812,,,,,,,,,,,,,20140708,,P01208,,,,,,,20140708,E101323
,ST,,,,,,,,,,20140802,,,,,,,,,,,,,20140708,,P01209,,,,,,,20140708,E101327
,ST,,,,,,,,,,20140823,,,,,,,,,,,,,20140812,,P01210,,,,,,,20140812,E101333
,ST,,,,,,,,,,20141022,,,,,,,,,,,,,20140730,,P01211,,,,,,,20140730,E101338
,ST,,,,,,,,,,20140802,,,,,,,,,,,,,20140722,,P01212,,,,,,,20140722,E101339
,ST,,,,,,,,,,20140808,,,,,,,,,,,,,20140730,,P01213,,,,,,,20140730,E101340
,ST,,,,,,,,,,20150108,,,,,,,,,,,,,20141223,,P01214,,,,,,,20141223,E101341
,ST,,,,,,,,,,20140802,,,,,,,,,,,,,20140729,,P01215,,,,,,,20140729,E101348
,ST,,,,,,,,,,20140815,,,,,,,,,,,,,20140812,,P01216,,,,,,,20140812,E101357
,ST,,,,,,,,,,20140816,,,,,,,,,,,,,20140812,,P01217,,,,,,,20140812,E101361
,ST,,,,,,,,,,20140920,,,,,,,,,,,,,20140916,,P01218,,,,,,,20140916,E101373
,ST,,,,,,,,,,20141115,,,,,,,,,,,,,20140924,,P01219,,,,,,,20140924,E101376
,ST,,,,,,,,,,20150415,,,,,,,,,,,,,20141028,,P01220,,,,,,,20141028,E101421
,ST,,,,,,,,,,20150704,,,,,,,,,,,,,20150630,,P01221,,,,,,,20150630,E101430
,ST,,,,,,,,,,,,,,,,,,,,,,,20160901,,P01222,,,,,,,20160901,E101719
,ST,,,,,,,,,,,,,,,,,,,,,,,20160901,,P01223,,,,,,,20160901,E101723
,ST,,,,,,,,,,,,,,,,,,,,,,,20160901,,P01224,,,,,,,20160901,E101724
,ST,,,,,,,,,,,,,,,,,,,,,,,20160901,,P01225,,,,,,,20160901,E101737
,ST,,,,,,,,,,20150117,,,,,,,,,,,,,20141125,,P01226,,,,,,,20141125,E101434
,ST,,,,,,,,,,,,,,,,,,,,,,,20160901,,P01227,,,,,,,20160901,E101794
,ST,,,,,,,,,,,,,,,,,,,,,,,20160901,,P01228,,,,,,,20160901,E101795
,ST,,,,,,,,,,20160113,,,,,,,,,,,,,20150113,,P01229,,,,,,,20150113,E101474
,ST,,,,,,,,,,,,,,,,,,,,,,,20160901,,P01230,,,,,,,20160901,E101803
,ST,,,,,,,,,,20150117,,,,,,,,,,,,,20150115,,P01231,,,,,,,20150115,E101485
,ST,,,,,,,,,,20150404,,,,,,,,,,,,,20150331,,P01232,,,,,,,20150331,E101489
,ST,,,,,,,,,,,,,,,,,,,,,,,20160525,,P01233,,,,,,,20160525,E101807
,ST,,,,,,,,,,20150207,,,,,,,,,,,,,20150129,,P01234,,,,,,,20150129,E101491
,ST,,,,,,,,,,20150523,,,,,,,,,,,,,20150224,,P01235,,,,,,,20150224,E101501
,ST,,,,,,,,,,,,,,,,,,,,,,,20160901,,P01236,,,,,,,20160901,E101818
,ST,,,,,,,,,,,,,,,,,,,,,,,20160901,,P01237,,,,,,,20160901,E101824
,ST,,,,,,,,,,,,,,,,,,,,,,,20160701,,P01238,,,,,,,20160701,E101825
,ST,,,,,,,,,,20150307,,,,,,,,,,,,,20150303,,P01239,,,,,,,20150303,E101505
,ST,,,,,,,,,,,,,,,,,,,,,,,20160525,,P01240,,,,,,,20160525,E101832
,ST,,,,,,,,,,,,,,,,,,,,,,,20160701,,P01241,,,,,,,20160701,E101838
,ST,,,,,,,,,,20160921,,,,,,,,,,,,,20160727,,P01242,,,,,,,20160727,E101848
,ST,,,,,,,,,,,,,,,,,,,,,,,20160629,,P01243,,,,,,,20160629,E101854
,ST,,,,,,,,,,20150327,,,,,,,,,,,,,20150224,,P01244,,,,,,,20150224,E101507
,ST,,,,,,,,,,20150328,,,,,,,,,,,,,20150324,,P01245,,,,,,,20150324,E101519
,ST,,,,,,,,,,,,,,,,,,,,,,,20161116,,P01246,,,,,,,20161116,E101861
,ST,,,,,,,,,,20150502,,,,,,,,,,,,,20150430,,P01247,,,,,,,20150430,E101522
,ST,,,,,,,,,,20150718,,,,,,,,,,,,,20150714,,P01248,,,,,,,20150714,E101525
,ST,,,,,,,,,,,,,,,,,,,,,,,20160615,,P01249,,,,,,,20160615,E101865
,ST,,,,,,,,,,20150711,,,,,,,,,,,,,20150707,,P01250,,,,,,,20150707,E101549
,ST,,,,,,,,,,20150627,,,,,,,,,,,,,20150602,,P01251,,,,,,,20150602,E101587
,ST,,,,,,,,,,,,,,,,,,,,,,,20160817,,P01252,,,,,,,20160817,E101873
,ST,,,,,,,,,,,,,,,,,,,,,,,20160615,,P01253,,,,,,,20160615,E101877
,ST,,,,,,,,,,,,,,,,,,,,,,,20160622,,P01254,,,,,,,20160622,E101881
,ST,,,,,,,,,,,,,,,,,,,,,,,20160819,,P01255,,,,,,,20160819,E101882
,ST,,,,,,,,,,20150718,,,,,,,,,,,,,20150714,,P01256,,,,,,,20150714,E101609
,ST,,,,,,,,,,20150718,,,,,,,,,,,,,20150714,,P01257,,,,,,,20150714,E101618
,ST,,,,,,,,,,,,,,,,,,,,,,,20160706,,P01258,,,,,,,20160706,E101890
,ST,,,,,,,,,,,,,,,,,,,,,,,20160801,,P01259,,,,,,,20160801,E101892
,ST,,,,,,,,,,20151107,,,,,,,,,,,,,20150701,,P01260,,,,,,,20150701,E101623
,ST,,,,,,,,,,,,,,,,,,,,,,,20161109,,P01261,,,,,,,20161109,E101907
,ST,,,,,,,,,,20160710,,,,,,,,,,,,,20160706,,P01262,,,,,,,20160706,E101789
,ST,,,,,,,,,,20140201,,,,,,,,,,,,,20050801,,P01263,,,,,,,20050801,E100004
,ST,,,,,,,,,,20130319,,,,,,,,,,,,,20000201,,P01264,,,,,,,20040401,E100016
,ST,,,,,,,,,,20130331,,,,,,,,,,,,,20030801,,P01265,,,,,,,20030801,E100027
,ST,,,,,,,,,,20140331,,,,,,,,,,,,,20031216,,P01266,,,,,,,20031216,E100030
,ST,,,,,,,,,,20130831,,,,,,,,,,,,,20030187,,P01267,,,,,,,20040301,E100046
,ST,,,,,,,,,,20130406,,,,,,,,,,,,,20040428,,P01268,,,,,,,20040428,E100050
,ST,,,,,,,,,,20140131,,,,,,,,,,,,,20040506,,P01269,,,,,,,20040506,E100053
,ST,,,,,,,,,,20130319,,,,,,,,,,,,,20060307,,P01270,,,,,,,20060307,E100056
,ST,,,,,,,,,,20130331,,,,,,,,,,,,,20060104,,P01271,,,,,,,20060104,E100060
,ST,,,,,,,,,,20140131,,,,,,,,,,,,,20060104,,P01272,,,,,,,20060104,E100069
,ST,,,,,,,,,,20141207,,,,,,,,,,,,,20040812,,P01273,,,,,,,20040812,E100092
,ST,,,,,,,,,,20140415,,,,,,,,,,,,,20041201,,P01274,,,,,,,20041201,E100105
,ST,,,,,,,,,,20140719,,,,,,,,,,,,,20060531,,P01275,,,,,,,20060531,E100120
,ST,,,,,,,,,,20131031,,,,,,,,,,,,,20060620,,P01276,,,,,,,20060620,E100121
,ST,,,,,,,,,,20130331,,,,,,,,,,,,,20090313,,P01277,,,,,,,20060926,E100130
,ST,,,,,,,,,,20130731,,,,,,,,,,,,,20060905,,P01278,,,,,,,20060905,E100131
,ST,,,,,,,,,,20130314,,,,,,,,,,,,,20060912,,P01279,,,,,,,20060912,E100133
,ST,,,,,,,,,,20130118,,,,,,,,,,,,,20060926,,P01280,,,,,,,20060926,E100134
,ST,,,,,,,,,,20160417,,,,,,,,,,,,,20160413,,P01281,,,,,,,20160413,E101799
,ST,,,,,,,,,,20140830,,,,,,,,,,,,,20070103,,P01282,,,,,,,20070103,E100141
,ST,,,,,,,,,,20140819,,,,,,,,,,,,,20061205,,P01283,,,,,,,20061205,E100153
,ST,,,,,,,,,,20160728,,,,,,,,,,,,,20160727,,P01284,,,,,,,20160727,E101806
,ST,,,,,,,,,,20130912,,,,,,,,,,,,,20070117,,P01285,,,,,,,20070117,E100163
,ST,,,,,,,,,,20131222,,,,,,,,,,,,,20070213,,P01286,,,,,,,20070213,E100164
,ST,,,,,,,,,,20130417,,,,,,,,,,,,,20070220,,P01287,,,,,,,20070220,E100165
,ST,,,,,,,,,,20140606,,,,,,,,,,,,,20070320,,P01288,,,,,,,20070320,E100166
,ST,,,,,,,,,,20160626,,,,,,,,,,,,,20160622,,P01289,,,,,,,20160622,E101810
,ST,,,,,,,,,,20130628,,,,,,,,,,,,,20070925,,P01290,,,,,,,20070925,E100182
,ST,,,,,,,,,,20141002,,,,,,,,,,,,,20070925,,P01291,,,,,,,20070925,E100183
,ST,,,,,,,,,,20130914,,,,,,,,,,,,,20070801,,P01292,,,,,,,20070801,E100191
,ST,,,,,,,,,,20130622,,,,,,,,,,,,,20070801,,P01293,,,,,,,20070801,E100192
,ST,,,,,,,,,,20160703,,,,,,,,,,,,,20160629,,P01294,,,,,,,20160629,E101816
,ST,,,,,,,,,,20131030,,,,,,,,,,,,,20070912,,P01295,,,,,,,20070912,E100200
,ST,,,,,,,,,,20130229,,,,,,,,,,,,,20071114,,P01296,,,,,,,20071114,E100205
,ST,,,,,,,,,,20140103,,,,,,,,,,,,,20071106,,P01297,,,,,,,20071106,E100208
,ST,,,,,,,,,,20140609,,,,,,,,,,,,,20071114,,P01298,,,,,,,20071114,E100211
,ST,,,,,,,,,,20130831,,,,,,,,,,,,,20071113,,P01299,,,,,,,20071113,E100213
,ST,,,,,,,,,,20160710,,,,,,,,,,,,,20160706,,P01300,,,,,,,20160706,E101829
,ST,,,,,,,,,,20140322,,,,,,,,,,,,,20080103,,P01301,,,,,,,20080103,E100217
,ST,,,,,,,,,,20140215,,,,,,,,,,,,,20080219,,P01302,,,,,,,20080219,E100223
,ST,,,,,,,,,,20130229,,,,,,,,,,,,,20080430,,P01303,,,,,,,20080430,E100228
,ST,,,,,,,,,,20130217,,,,,,,,,,,,,20080430,,P01304,,,,,,,20080430,E100230
,ST,,,,,,,,,,20130815,,,,,,,,,,,,,20080704,,P01305,,,,,,,20080704,E100242
,ST,,,,,,,,,,20130920,,,,,,,,,,,,,20080730,,P01306,,,,,,,20080730,E100249
,ST,,,,,,,,,,20140917,,,,,,,,,,,,,20081002,,P01307,,,,,,,20081002,E100260
,ST,,,,,,,,,,20130531,,,,,,,,,,,,,20081002,,P01308,,,,,,,20081002,E100261
,ST,,,,,,,,,,20140609,,,,,,,,,,,,,20080910,,P01309,,,,,,,20080910,E100264
,ST,,,,,,,,,,20131130,,,,,,,,,,,,,20080924,,P01310,,,,,,,20080924,E100268
,ST,,,,,,,,,,20140224,,,,,,,,,,,,,20081022,,P01311,,,,,,,20081022,E100274
,ST,,,,,,,,,,20141220,,,,,,,,,,,,,20081105,,P01312,,,,,,,20081105,E100276
,ST,,,,,,,,,,20131019,,,,,,,,,,,,,20081119,,P01313,,,,,,,20081119,E100279
,ST,,,,,,,,,,20130229,,,,,,,,,,,,,20081101,,P01314,,,,,,,20081101,E100289
,ST,,,,,,,,,,20130127,,,,,,,,,,,,,20090325,,P01315,,,,,,,20090325,E100292
,ST,,,,,,,,,,20140301,,,,,,,,,,,,,20110817,,P01316,,,,,,,20110817,E100293
,ST,,,,,,,,,,20140703,,,,,,,,,,,,,20081220,,P01317,,,,,,,20081220,E100297
,ST,,,,,,,,,,20160716,,,,,,,,,,,,,20160706,,P01318,,,,,,,20160706,E101858
,ST,,,,,,,,,,20130829,,,,,,,,,,,,,20090211,,P01319,,,,,,,20090211,E100307
,ST,,,,,,,,,,20140823,,,,,,,,,,,,,20090123,,P01320,,,,,,,20090123,E100309
,ST,,,,,,,,,,20130706,,,,,,,,,,,,,20090325,,P01321,,,,,,,20090325,E100314
,ST,,,,,,,,,,20140430,,,,,,,,,,,,,20090416,,P01322,,,,,,,20090416,E100319
,ST,,,,,,,,,,20130403,,,,,,,,,,,,,20090908,,P01323,,,,,,,20090908,E100321
,ST,,,,,,,,,,20140927,,,,,,,,,,,,,20090407,,P01324,,,,,,,20090407,E100322
,ST,,,,,,,,,,20160717,,,,,,,,,,,,,20160706,,P01325,,,,,,,20160706,E101860
,ST,,,,,,,,,,20130129,,,,,,,,,,,,,20090520,,P01326,,,,,,,20090520,E100332
,ST,,,,,,,,,,20130719,,,,,,,,,,,,,20090604,,P01327,,,,,,,20090604,E100337
,ST,,,,,,,,,,20140712,,,,,,,,,,,,,20090602,,P01328,,,,,,,20090602,E100341
,ST,,,,,,,,,,20130141,,,,,,,,,,,,,20090804,,P01329,,,,,,,20090804,E100357
,ST,,,,,,,,,,20141202,,,,,,,,,,,,,20090826,,P01330,,,,,,,20090826,E100358
,ST,,,,,,,,,,20130615,,,,,,,,,,,,,20090901,,P01331,,,,,,,20090901,E100360
,ST,,,,,,,,,,20140816,,,,,,,,,,,,,20090723,,P01332,,,,,,,20090723,E100362
,ST,,,,,,,,,,20140208,,,,,,,,,,,,,20091013,,P01333,,,,,,,20091013,E100364
,ST,,,,,,,,,,20130426,,,,,,,,,,,,,20090908,,P01334,,,,,,,20090908,E100365
,ST,,,,,,,,,,20130803,,,,,,,,,,,,,20091007,,P01335,,,,,,,20091007,E100368
,ST,,,,,,,,,,20140627,,,,,,,,,,,,,20100105,,P01336,,,,,,,20100105,E100370
,ST,,,,,,,,,,20130224,,,,,,,,,,,,,20091117,,P01337,,,,,,,20091117,E100373
,ST,,,,,,,,,,20130141,,,,,,,,,,,,,20091117,,P01338,,,,,,,20091117,E100376
,ST,,,,,,,,,,20131123,,,,,,,,,,,,,20091124,,P01339,,,,,,,20091124,E100379
,ST,,,,,,,,,,20141011,,,,,,,,,,,,,20120502,,P01340,,,,,,,20120502,E100383
,ST,,,,,,,,,,20160703,,,,,,,,,,,,,20160629,,P01341,,,,,,,20160629,E101864
,ST,,,,,,,,,,,,,,,,,,,,,,,20160902,,P01342,,,,,,,20180101,E101871
,ST,,,,,,,,,,20131005,,,,,,,,,,,,,20100203,,P01343,,,,,,,20100203,E100397
,ST,,,,,,,,,,20140426,,,,,,,,,,,,,20100817,,P01344,,,,,,,20100817,E100404
,ST,,,,,,,,,,20141206,,,,,,,,,,,,,20100302,,P01345,,,,,,,20100302,E100409
,ST,,,,,,,,,,20140802,,,,,,,,,,,,,20100518,,P01346,,,,,,,20100518,E100410
,ST,,,,,,,,,,20140111,,,,,,,,,,,,,20100223,,P01347,,,,,,,20100223,E100412
,ST,,,,,,,,,,20141001,,,,,,,,,,,,,20100907,,P01348,,,,,,,20100907,E100415
,ST,,,,,,,,,,20141231,,,,,,,,,,,,,20100414,,P01349,,,,,,,20100414,E100420
,ST,,,,,,,,,,20131120,,,,,,,,,,,,,20100720,,P01350,,,,,,,20100720,E100422
,ST,,,,,,,,,,20130216,,,,,,,,,,,,,20100413,,P01351,,,,,,,20100413,E100426
,ST,,,,,,,,,,20130110,,,,,,,,,,,,,20100601,,P01352,,,,,,,20100601,E100430
,ST,,,,,,,,,,20130915,,,,,,,,,,,,,20100622,,P01353,,,,,,,20100622,E100441
,ST,,,,,,,,,,20141031,,,,,,,,,,,,,20100608,,P01354,,,,,,,20100608,E100442
,ST,,,,,,,,,,20130731,,,,,,,,,,,,,20100727,,P01355,,,,,,,20100727,E100445
,ST,,,,,,,,,,,,,,,,,,,,,,,20160706,,P01356,,,,,,,20160706,E100446
,ST,,,,,,,,,,20130629,,,,,,,,,,,,,20100803,,P01357,,,,,,,20100803,E100447
,ST,,,,,,,,,,20130330,,,,,,,,,,,,,20100921,,P01358,,,,,,,20100921,E100458
,ST,,,,,,,,,,20140120,,,,,,,,,,,,,20100824,,P01359,,,,,,,20100824,E100460
,ST,,,,,,,,,,20140628,,,,,,,,,,,,,20100907,,P01360,,,,,,,20100907,E100461
,ST,,,,,,,,,,20140606,,,,,,,,,,,,,20100713,,P01361,,,,,,,20100713,E100462
,ST,,,,,,,,,,20130531,,,,,,,,,,,,,20101005,,P01362,,,,,,,20101005,E100468
,ST,,,,,,,,,,20140430,,,,,,,,,,,,,20101029,,P01363,,,,,,,20101029,E100486
,ST,,,,,,,,,,20161023,,,,,,,,,,,,,20161012,,P01364,,,,,,,20161012,E101886
,ST,,,,,,,,,,20140109,,,,,,,,,,,,,20101229,,P01365,,,,,,,20101229,E100500
,ST,,,,,,,,,,20130930,,,,,,,,,,,,,20110501,,P01366,,,,,,,20110501,E100507
,ST,,,,,,,,,,20160612,,,,,,,,,,,,,20160610,,P01367,,,,,,,20160610,E101887
,ST,,,,,,,,,,20141231,,,,,,,,,,,,,20110323,,P01368,,,,,,,20110226,E100512
,ST,,,,,,,,,,20130706,,,,,,,,,,,,,20110510,,P01369,,,,,,,20110510,E100516
,ST,,,,,,,,,,20130141,,,,,,,,,,,,,20110121,,P01370,,,,,,,20110121,E100518
,ST,,,,,,,,,,20130217,,,,,,,,,,,,,20110506,,P01371,,,,,,,20110506,E100521
,ST,,,,,,,,,,20140716,,,,,,,,,,,,,20110118,,P01372,,,,,,,20110118,E100523
,ST,,,,,,,,,,20140218,,,,,,,,,,,,,20110208,,P01373,,,,,,,20110208,E100528
,ST,,,,,,,,,,20130630,,,,,,,,,,,,,20110315,,P01374,,,,,,,20110315,E100529
,ST,,,,,,,,,,20130518,,,,,,,,,,,,,20110315,,P01375,,,,,,,20110315,E100532
,ST,,,,,,,,,,20130417,,,,,,,,,,,,,20120307,,P01376,,,,,,,20120307,E100533
,ST,,,,,,,,,,20160828,,,,,,,,,,,,,20160817,,P01377,,,,,,,20160817,E101888
,ST,,,,,,,,,,20131031,,,,,,,,,,,,,20110906,,P01378,,,,,,,20110906,E100552
,ST,,,,,,,,,,20160731,,,,,,,,,,,,,20160727,,P01379,,,,,,,20160727,E101903
,ST,,,,,,,,,,20130210,,,,,,,,,,,,,20110712,,P01380,,,,,,,20110712,E100554
,ST,,,,,,,,,,20140331,,,,,,,,,,,,,20110726,,P01381,,,,,,,20110726,E100555
,ST,,,,,,,,,,20160708,,,,,,,,,,,,,20160624,,P01382,,,,,,,20160624,E101908
,ST,,,,,,,,,,20140506,,,,,,,,,,,,,20110726,,P01383,,,,,,,20110726,E100565
,ST,,,,,,,,,,20140228,,,,,,,,,,,,,20110707,,P01384,,,,,,,20110707,E100566
,ST,,,,,,,,,,20131019,,,,,,,,,,,,,20110809,,P01385,,,,,,,20110809,E100575
,ST,,,,,,,,,,20140918,,,,,,,,,,,,,20110519,,P01386,,,,,,,20110519,E100578
,ST,,,,,,,,,,20130608,,,,,,,,,,,,,20110901,,P01387,,,,,,,20110901,E100582
,ST,,,,,,,,,,20140118,,,,,,,,,,,,,20110913,,P01388,,,,,,,20110913,E100584
,ST,,,,,,,,,,20131231,,,,,,,,,,,,,20110716,,P01389,,,,,,,20110716,E100585
,ST,,,,,,,,,,20131123,,,,,,,,,,,,,20130903,,P01390,,,,,,,20130903,E100138
,ST,,,,,,,,,,,,,,,,,,,,,,,20110705,,P01391,,,,,,,20110705,E100150
,ST,,,,,,,,,,20130810,,,,,,,,,,,,,20110920,,P01392,,,,,,,20110920,E100609
,ST,,,,,,,,,,20141031,,,,,,,,,,,,,20120111,,P01393,,,,,,,20120111,E100615
,ST,,,,,,,,,,20140228,,,,,,,,,,,,,20110902,,P01394,,,,,,,20110902,E100616
,ST,,,,,,,,,,20130731,,,,,,,,,,,,,20111004,,P01395,,,,,,,20111004,E100618
,ST,,,,,,,,,,20140308,,,,,,,,,,,,,20120801,,P01396,,,,,,,20111101,E100621
,ST,,,,,,,,,,20160622,,,,,,,,,,,,,20150721,,P01397,,,,,,,20150723,E100171
,ST,,,,,,,,,,20130406,,,,,,,,,,,,,20120117,,P01398,,,,,,,20120117,E100625
,ST,,,,,,,,,,20141106,,,,,,,,,,,,,20140520,,P01399,,,,,,,20140520,E100199
,ST,,,,,,,,,,20161002,,,,,,,,,,,,,20071127,,P01400,,,,,,,20071127,E100214
,ST,,,,,,,,,,20131231,,,,,,,,,,,,,20111013,,P01401,,,,,,,20111013,E100637
,ST,,,,,,,,,,20140930,,,,,,,,,,,,,20130704,,P01402,,,,,,,20130704,E100638
,ST,,,,,,,,,,20130326,,,,,,,,,,,,,20111101,,P01403,,,,,,,20111101,E100640
,ST,,,,,,,,,,20131031,,,,,,,,,,,,,20120201,,P01404,,,,,,,20111116,E100643
,ST,,,,,,,,,,20140117,,,,,,,,,,,,,20090108,,P01405,,,,,,,20090108,E100306
,ST,,,,,,,,,,20150502,,,,,,,,,,,,,20150106,,P01406,,,,,,,20150106,E100330
,ST,,,,,,,,,,20130518,,,,,,,,,,,,,20120228,,P01407,,,,,,,20120228,E100647
,ST,,,,,,,,,,20130229,,,,,,,,,,,,,20120210,,P01408,,,,,,,20120210,E100648
,ST,,,,,,,,,,20130919,,,,,,,,,,,,,20121101,,P01409,,,,,,,20121101,E100654
,ST,,,,,,,,,,20130803,,,,,,,,,,,,,20111129,,P01410,,,,,,,20111129,E100658
,ST,,,,,,,,,,20140131,,,,,,,,,,,,,20120404,,P01411,,,,,,,20120404,E100660
,ST,,,,,,,,,,20140430,,,,,,,,,,,,,20120114,,P01412,,,,,,,20120114,E100663
,ST,,,,,,,,,,20160331,,,,,,,,,,,,,20150422,,P01413,,,,,,,20150422,E100366
,ST,,,,,,,,,,20130531,,,,,,,,,,,,,20111227,,P01414,,,,,,,20111227,E100667
,ST,,,,,,,,,,20130613,,,,,,,,,,,,,20120112,,P01415,,,,,,,20120112,E100670
,ST,,,,,,,,,,,,,,,,,,,,,,,20151006,,P01416,,,,,,,20151006,E100384
,ST,,,,,,,,,,20130804,,,,,,,,,,,,,20120307,,P01417,,,,,,,20120307,E100675
,ST,,,,,,,,,,20130914,,,,,,,,,,,,,20120117,,P01418,,,,,,,20120117,E100676
,ST,,,,,,,,,,20130709,,,,,,,,,,,,,20120115,,P01419,,,,,,,20120115,E100677
,ST,,,,,,,,,,20141218,,,,,,,,,,,,,20111220,,P01420,,,,,,,20111220,E100678
,ST,,,,,,,,,,20130622,,,,,,,,,,,,,20111220,,P01421,,,,,,,20111220,E100683
,ST,,,,,,,,,,20141115,,,,,,,,,,,,,20111227,,P01422,,,,,,,20111227,E100684
,ST,,,,,,,,,,20130711,,,,,,,,,,,,,20091215,,P01423,,,,,,,20130511,E100387
,ST,,,,,,,,,,20130330,,,,,,,,,,,,,20120118,,P01424,,,,,,,20120118,E100690
,ST,,,,,,,,,,20130104,,,,,,,,,,,,,20120118,,P01425,,,,,,,20120118,E100691
,ST,,,,,,,,,,20130615,,,,,,,,,,,,,20120502,,P01426,,,,,,,20120502,E100694
,ST,,,,,,,,,,20130327,,,,,,,,,,,,,20120627,,P01427,,,,,,,20120627,E100695
,ST,,,,,,,,,,20131024,,,,,,,,,,,,,20120208,,P01428,,,,,,,20120208,E100702
,ST,,,,,,,,,,,,,,,,,,,,,,,20150301,,P01429,,,,,,,20150301,E100494
,ST,,,,,,,,,,20131231,,,,,,,,,,,,,20120307,,P01430,,,,,,,20120307,E100714
,ST,,,,,,,,,,20130315,,,,,,,,,,,,,20120404,,P01431,,,,,,,20120404,E100716
,ST,,,,,,,,,,20140430,,,,,,,,,,,,,20110111,,P01432,,,,,,,20110111,E100510
,ST,,,,,,,,,,20160514,,,,,,,,,,,,,20110308,,P01433,,,,,,,20110308,E100537
,ST,,,,,,,,,,20130815,,,,,,,,,,,,,20120502,,P01434,,,,,,,20120502,E100727
,ST,,,,,,,,,,20140416,,,,,,,,,,,,,20110504,,P01435,,,,,,,20110504,E100542
,ST,,,,,,,,,,20131008,,,,,,,,,,,,,20120701,,P01436,,,,,,,20120701,E100732
,ST,,,,,,,,,,20130929,,,,,,,,,,,,,20120531,,P01437,,,,,,,20120531,E100733
,ST,,,,,,,,,,20130427,,,,,,,,,,,,,20110524,,P01438,,,,,,,20110524,E100553
,ST,,,,,,,,,,20130731,,,,,,,,,,,,,20120523,,P01439,,,,,,,20120523,E100739
,ST,,,,,,,,,,20151017,,,,,,,,,,,,,20140916,,P01440,,,,,,,20140916,E100560
,ST,,,,,,,,,,20130302,,,,,,,,,,,,,20110805,,P01441,,,,,,,20110805,E100587
,ST,,,,,,,,,,20140314,,,,,,,,,,,,,20120418,,P01442,,,,,,,20120418,E100747
,ST,,,,,,,,,,20130331,,,,,,,,,,,,,20120701,,P01443,,,,,,,20120701,E100748
,ST,,,,,,,,,,20140228,,,,,,,,,,,,,20120701,,P01444,,,,,,,20120701,E100749
,ST,,,,,,,,,,20130615,,,,,,,,,,,,,20120502,,P01445,,,,,,,20120502,E100754
,ST,,,,,,,,,,20140529,,,,,,,,,,,,,20120502,,P01446,,,,,,,20120502,E100757
,ST,,,,,,,,,,20140910,,,,,,,,,,,,,20120905,,P01447,,,,,,,20120905,E100758
,ST,,,,,,,,,,20130601,,,,,,,,,,,,,20120701,,P01448,,,,,,,20120701,E100760
,ST,,,,,,,,,,20140930,,,,,,,,,,,,,20110913,,P01449,,,,,,,20110913,E100596
,ST,,,,,,,,,,20130628,,,,,,,,,,,,,20120420,,P01450,,,,,,,20120420,E100764
,ST,,,,,,,,,,20140215,,,,,,,,,,,,,20120711,,P01451,,,,,,,20120711,E100770
,ST,,,,,,,,,,20130427,,,,,,,,,,,,,20120426,,P01452,,,,,,,20120426,E100622
,ST,,,,,,,,,,20140412,,,,,,,,,,,,,20131203,,P01453,,,,,,,20131203,E100632
,ST,,,,,,,,,,20131227,,,,,,,,,,,,,20121003,,P01454,,,,,,,20121003,E100781
,ST,,,,,,,,,,20130629,,,,,,,,,,,,,20111027,,P01455,,,,,,,20111027,E100634
,ST,,,,,,,,,,20130103,,,,,,,,,,,,,20120630,,P01456,,,,,,,20120630,E100794
,ST,,,,,,,,,,20131207,,,,,,,,,,,,,20120822,,P01457,,,,,,,20120822,E100797
,ST,,,,,,,,,,20131019,,,,,,,,,,,,,20120711,,P01458,,,,,,,20120711,E100801
,ST,,,,,,,,,,20130315,,,,,,,,,,,,,20120706,,P01459,,,,,,,20120706,E100803
,ST,,,,,,,,,,20140628,,,,,,,,,,,,,20120822,,P01460,,,,,,,20120822,E100807
,ST,,,,,,,,,,20130118,,,,,,,,,,,,,20070511,,P01461,,,,,,,20120718,E100808
,ST,,,,,,,,,,20130118,,,,,,,,,,,,,20080102,,P01462,,,,,,,20120718,E100809
,ST,,,,,,,,,,20130630,,,,,,,,,,,,,20081203,,P01463,,,,,,,20120718,E100810
,ST,,,,,,,,,,20130118,,,,,,,,,,,,,20090314,,P01464,,,,,,,20120718,E100811
,ST,,,,,,,,,,20130118,,,,,,,,,,,,,20100216,,P01465,,,,,,,20120718,E100812
,ST,,,,,,,,,,20130727,,,,,,,,,,,,,20121212,,P01466,,,,,,,20121212,E100813
,ST,,,,,,,,,,20131102,,,,,,,,,,,,,20120927,,P01467,,,,,,,20120927,E100815
,ST,,,,,,,,,,20130183,,,,,,,,,,,,,20121001,,P01468,,,,,,,20121001,E100644
,ST,,,,,,,,,,,,,,,,,,,,,,,20160309,,P01469,,,,,,,20160309,E100817
,ST,,,,,,,,,,20131231,,,,,,,,,,,,,20120718,,P01470,,,,,,,20120718,E100818
,ST,,,,,,,,,,20130404,,,,,,,,,,,,,20120627,,P01471,,,,,,,20120627,E100820
,ST,,,,,,,,,,20160218,,,,,,,,,,,,,20111101,,P01472,,,,,,,20111101,E100646
