"OBJECT_ID","INTERNAL_CODE","EFFECTIVE_START_DATE","EFFECTIVE_END_DATE","EFFECTIVE_STATUS","OBJECT_NAME","JOB_LEVEL","DESCRIPTION","JOB_FUNCTION_ICODE","JOB_FAMILY_ICODE"
"6597","4224","19000101","99991231","I","JC1326",,"JC1326",,
"2057","1018","19000101","99991231","A","JC909",,,,
"2059","2015","19000101","99991231","I","JC1798",,"JC1798",,
"2061","2018","19000101","99991231","I","JC1798",,"JC1798",,
"2064","2021","19000101","99991231","I","JC1798",,"JC1798",,
"2066","1022","19000101","99991231","A","JC912",,,,
"2068","1025","19000101","99991231","A","JC915",,,,
"2070","2025","19000101","99991231","I","JC1804",,"JC1804",,
"2072","1027","19000101","99991231","A","JC918",,,,
"2074","2028","19000101","99991231","I","JC1806",,"JC1806",,
"2076","2031","19000101","99991231","I","JC1806",,"JC1806",,
"2078","2033","19000101","99991231","I","JC1806",,"JC1806",,
"2080","1032","19000101","99991231","A","JC922",,,,
"6528","1910","19000101","99991231","A","JC1709",,,,
"6531","1913","19000101","99991231","A","JC76",,,,
"6533","4118","19000101","99991231","I","JC2886",,"JC2886",,
"6536","4122","19000101","99991231","I","JC2886",,"JC2886",,
"6538","1914","19000101","99991231","I","JC2886",,"JC2886",,
"6540","4126","19000101","99991231","I","JC2886",,"JC2886",,
"6542","4132","19000101","99991231","I","JC2886",,"JC2886",,
"6544","4135","19000101","99991231","I","JC2886",,"JC2886",,
"6546","1917","19000101","99991231","A","JC1713",,,,
"6548","1919","19000101","99991231","A","JC1716",,,,
"6488","3982","19000101","99991231","I","JC2836",,"JC2836",,
"6489","1880","19000101","99991231","A","JC1679",,,,
"6490","1883","19000101","99991231","A","JC1681",,,,
"6491","3998","19000101","99991231","I","JC2841",,"JC2841",,
"6492","1886","19000101","99991231","A","JC1685",,,,
"6493","4005","19000101","99991231","I","JC2845",,"JC2845",,
"6494","4008","19000101","99991231","I","JC2845",,"JC2845",,
"6495","1889","19000101","99991231","A","JC1688",,,,
"6496","4015","19000101","99991231","I","JC2849",,"JC2849",,
"6497","4022","19000101","99991231","I","JC2849",,"JC2849",,
"6498","4025","19000101","99991231","I","JC2849",,"JC2849",,
"6499","4028","19000101","99991231","I","JC2849",,"JC2849",,
"6500","1892","19000101","99991231","A","JC1691",,,,
"6501","4034","19000101","99991231","I","JC2852",,"JC2852",,
"6502","4037","19000101","99991231","I","JC2852",,"JC2852",,
"6503","4041","19000101","99991231","I","JC2852",,"JC2852",,
"6504","4050","19000101","99991231","I","JC2852",,"JC2852",,
"6505","1895","19000101","99991231","A","JC1694",,,,
"6506","1898","19000101","99991231","A","JC1697",,,,
"6507","4067","19000101","99991231","I","JC2866",,"JC2866",,
"6508","4071","19000101","99991231","I","JC2866",,"JC2866",,
"6509","4073","19000101","99991231","I","JC2866",,"JC2866",,
"6510","4077","19000101","99991231","I","JC2866",,"JC2866",,
"6511","1902","19000101","99991231","A","JC1700",,,,
"6514","4084","19000101","99991231","I","JC2872",,"JC2872",,
"6517","4087","19000101","99991231","I","JC2872",,"JC2872",,
"6521","1904","19000101","99991231","A","JC1703",,,,
"6524","4095","19000101","99991231","I","JC2878",,"JC2878",,
"6526","1907","19000101","99991231","A","JC1706",,,,
"6474","1865","19000101","99991231","A","JC1666",,,,
"6475","3920","19000101","99991231","I","JC2817",,"JC2817",,
"6476","3924","19000101","99991231","I","JC2817",,"JC2817",,
"6477","3927","19000101","99991231","I","JC2817",,"JC2817",,
"6478","1869","19000101","99991231","A","JC1669",,,,
"6479","3938","19000101","99991231","I","JC2821",,"JC2821",,
"6480","3941","19000101","99991231","I","JC2821",,"JC2821",,
"6481","1872","19000101","99991231","A","JC1672",,,,
"6482","3954","19000101","99991231","I","JC2831",,"JC2831",,
"6483","1873","19000101","99991231","A","JC1673",,,,
"6484","3964","19000101","99991231","I","JC2833",,"JC2833",,
"6485","3968","19000101","99991231","I","JC2833",,"JC2833",,
"6486","1877","19000101","99991231","A","JC1676",,,,
"6487","3976","19000101","99991231","I","JC2836",,"JC2836",,
"2031","990","19000101","99991231","A","JC883",,,,
"2032","1987","19000101","99991231","I","JC1782",,"JC1782",,
"2034","994","19000101","99991231","A","JC888",,,,
"2036","1990","19000101","99991231","I","JC1784",,"JC1784",,
"2038","999","19000101","99991231","A","JC892",,,,
"2040","1004","19000101","99991231","A","JC896",,,,
"2042","1995","19000101","99991231","I","JC1788",,"JC1788",,
"2043","1996","19000101","99991231","I","JC1788",,"JC1788",,
"2045","1010","19000101","99991231","A","JC902",,,,
"2048","2001","19000101","99991231","I","JC1792",,"JC1792",,
"2050","2005","19000101","99991231","I","JC1792",,"JC1792",,
"2052","1014","19000101","99991231","A","JC905",,,,
"4652","3636","19000101","99991231","I","JC2692",,"JC2692",,
"4654","3641","19000101","99991231","I","JC2692",,"JC2692",,
"4656","3648","19000101","99991231","I","JC2692",,"JC2692",,
"4658","3652","19000101","99991231","I","JC2692",,"JC2692",,
"4660","3655","19000101","99991231","I","JC2692",,"JC2692",,
"4662","3657","19000101","99991231","I","JC2692",,"JC2692",,
"4663","3659","19000101","99991231","I","JC2692",,"JC2692",,
"4665","1183","19000101","99991231","I","JC2692",,"JC2692",,
"4667","3661","19000101","99991231","I","JC2692",,"JC2692",,
"4670","3671","19000101","99991231","I","JC2692",,"JC2692",,
"4673","3674","19000101","99991231","I","JC2692",,"JC2692",,
"4676","3679","19000101","99991231","I","JC2692",,"JC2692",,
"4679","3683","19000101","99991231","I","JC2692",,"JC2692",,
"4682","3685","19000101","99991231","I","JC2692",,"JC2692",,
"4684","3691","19000101","99991231","I","JC2692",,"JC2692",,
"4687","3694","19000101","99991231","I","JC2692",,"JC2692",,
"4690","3696","19000101","99991231","I","JC2692",,"JC2692",,
"7786","5866","19000101","99991231","A","JC3757",,"JC3757",,
"7787","5867","19000101","99991231","A","JC3758",,"JC3758",,
"7788","5868","19000101","99991231","A","JC3759",,"JC3759",,
"7789","5869","19000101","99991231","A","JC3760",,"JC3760",,
"7790","5870","19000101","99991231","A","JC1998",,"JC1998",,
"7791","5871","19000101","99991231","A","JC3761",,"JC3761",,
"7792","5872","19000101","99991231","A","JC2034",,"JC2034",,
"7793","5873","19000101","99991231","A","JC3762",,"JC3762",,
"7794","5874","19000101","99991231","A","JC3763",,"JC3763",,
"7795","5875","19000101","99991231","A","JC2686",,"JC2686",,
"7796","5876","19000101","99991231","A","JC3764",,"JC3764",,
"7797","5877","19000101","99991231","A","JC3765",,"JC3765",,
"7798","5878","19000101","99991231","A","JC3766",,"JC3766",,
"2523","2395","19000101","99991231","I","JC2003",,"JC2003",,
"2528","1257","19000101","99991231","A","JC1112",,,,
"2526","2397","19000101","99991231","I","JC2003",,"JC2003",,
"2532","2327","19000101","99991231","I","JC1970",,"JC1970",,
"2521","1612","19000101","99991231","A","JC1446",,,,
"2535","2329","19000101","99991231","I","JC1970",,"JC1970",,
"2524","1616","19000101","99991231","A","JC1449",,,,
"2538","1259","19000101","99991231","A","JC1072",,,,
"2527","1619","19000101","99991231","A","JC1453",,,,
"2542","2331","19000101","99991231","I","JC1953",,"JC1953",,
"2529","2226","19000101","99991231","I","JC1939",,"JC1939",,
"2545","2334","19000101","99991231","I","JC1953",,"JC1953",,
"2531","2230","19000101","99991231","I","JC1938",,"JC1938",,
"2550","1261","19000101","99991231","A","JC1120",,,,
"2534","2232","19000101","99991231","I","JC1938",,"JC1938",,
"2554","2339","19000101","99991231","I","JC1976",,"JC1976",,
"2537","2234","19000101","99991231","I","JC1938",,"JC1938",,
"2540","2235","19000101","99991231","I","JC1938",,"JC1938",,
"2544","2238","19000101","99991231","I","JC1938",,"JC1938",,
"2548","2240","19000101","99991231","I","JC1938",,"JC1938",,
"2552","2243","19000101","99991231","I","JC1938",,"JC1938",,
"2556","2246","19000101","99991231","I","JC1938",,"JC1938",,
"2560","2248","19000101","99991231","I","JC1938",,"JC1938",,
"2563","2251","19000101","99991231","I","JC1938",,"JC1938",,
"2567","2254","19000101","99991231","I","JC1938",,"JC1938",,
"2559","2342","19000101","99991231","I","JC1976",,"JC1976",,
"2561","2345","19000101","99991231","I","JC1976",,"JC1976",,
"2566","2346","19000101","99991231","I","JC1976",,"JC1976",,
"2571","2349","19000101","99991231","I","JC1976",,"JC1976",,
"2575","1269","19000101","99991231","A","JC1124",,,,
"2570","2257","19000101","99991231","I","JC1938",,"JC1938",,
"2574","2260","19000101","99991231","I","JC1938",,"JC1938",,
"2576","2354","19000101","99991231","I","JC1981",,"JC1981",,
"2579","2262","19000101","99991231","I","JC1938",,"JC1938",,
"2580","1271","19000101","99991231","A","JC1126",,,,
"2581","2264","19000101","99991231","I","JC1938",,"JC1938",,
"2584","2357","19000101","99991231","I","JC1986",,"JC1986",,
"2585","2266","19000101","99991231","I","JC1938",,"JC1938",,
"2588","1275","19000101","99991231","A","JC1130",,,,
"2530","2399","19000101","99991231","I","JC2003",,"JC2003",,
"2589","2270","19000101","99991231","I","JC1938",,"JC1938",,
"2533","2402","19000101","99991231","I","JC2003",,"JC2003",,
"2593","2363","19000101","99991231","I","JC1991",,"JC1991",,
"2592","2272","19000101","99991231","I","JC1938",,"JC1938",,
"2536","2404","19000101","99991231","I","JC2003",,"JC2003",,
"2595","2275","19000101","99991231","I","JC1938",,"JC1938",,
"2596","1279","19000101","99991231","A","JC1134",,,,
"2599","2279","19000101","99991231","I","JC1938",,"JC1938",,
"2541","2407","19000101","99991231","I","JC2003",,"JC2003",,
"2600","1283","19000101","99991231","A","JC1137",,,,
"2603","2281","19000101","99991231","I","JC1938",,"JC1938",,
"2547","2409","19000101","99991231","I","JC2003",,"JC2003",,
"2604","2368","19000101","99991231","I","JC1998",,"JC1998",,
"2551","2414","19000101","99991231","I","JC2003",,"JC2003",,
"2605","2285","19000101","99991231","I","JC1938",,"JC1938",,
"2608","2373","19000101","99991231","I","JC1998",,"JC1998",,
"2609","2289","19000101","99991231","I","JC1938",,"JC1938",,
"2555","2416","19000101","99991231","I","JC2003",,"JC2003",,
"2613","2293","19000101","99991231","I","JC1938",,"JC1938",,
"2614","1286","19000101","99991231","A","JC1141",,,,
"2562","2418","19000101","99991231","I","JC2003",,"JC2003",,
"2616","2298","19000101","99991231","I","JC1938",,"JC1938",,
"2619","2301","19000101","99991231","I","JC1938",,"JC1938",,
"2568","2422","19000101","99991231","I","JC2003",,"JC2003",,
"2572","2423","19000101","99991231","I","JC2003",,"JC2003",,
"2577","2425","19000101","99991231","I","JC2003",,"JC2003",,
"2582","2426","19000101","99991231","I","JC2003",,"JC2003",,
"2587","975","19000101","99991231","I","JC2003",,"JC2003",,
"2591","2428","19000101","99991231","I","JC2003",,"JC2003",,
"2615","1291","19000101","99991231","A","JC1146",,,,
"2597","2430","19000101","99991231","I","JC2003",,"JC2003",,
"2601","2433","19000101","99991231","I","JC2003",,"JC2003",,
"2618","1295","19000101","99991231","A","JC1149",,,,
"2607","2436","19000101","99991231","I","JC2003",,"JC2003",,
"2612","2439","19000101","99991231","I","JC2003",,"JC2003",,
"2621","1300","19000101","99991231","A","JC1155",,,,
"2626","2390","19000101","99991231","I","JC2007",,"JC2007",,
"2627","1304","19000101","99991231","A","JC1158",,,,
"2631","2394","19000101","99991231","I","JC2008",,"JC2008",,
"2634","1306","19000101","99991231","A","JC1159",,,,
"2637","1308","19000101","99991231","A","JC1162",,,,
"2640","1310","19000101","99991231","A","JC1165",,,,
"2643","1314","19000101","99991231","A","JC1169",,,,
"2644","1317","19000101","99991231","A","JC1171",,,,
"2647","1321","19000101","99991231","A","JC1178",,,,
"2652","1329","19000101","99991231","A","JC1182",,,,
"2656","2413","19000101","99991231","I","JC2020",,"JC2020",,
"2660","2415","19000101","99991231","I","JC2020",,"JC2020",,
"2622","2304","19000101","99991231","I","JC1938",,"JC1938",,
"2624","2309","19000101","99991231","I","JC1938",,"JC1938",,
"2628","2312","19000101","99991231","I","JC1938",,"JC1938",,
"2630","2314","19000101","99991231","I","JC1938",,"JC1938",,
"2539","2300","19000101","99991231","I","JC1954",,"JC1954",,
"2633","2318","19000101","99991231","I","JC1938",,"JC1938",,
"2543","160","19000101","99991231","I","JC1954",,"JC1954",,
"2635","2319","19000101","99991231","I","JC1938",,"JC1938",,
"2546","163","19000101","99991231","A","JC155",,,,
"2639","2322","19000101","99991231","I","JC1938",,"JC1938",,
"2549","165","19000101","99991231","A","JC157",,,,
"2641","2324","19000101","99991231","I","JC1938",,"JC1938",,
"2553","2307","19000101","99991231","I","JC1961",,"JC1961",,
"2646","2328","19000101","99991231","I","JC1938",,"JC1938",,
"2557","2308","19000101","99991231","I","JC1961",,"JC1961",,
"2649","1623","19000101","99991231","A","JC1456",,,,
"2650","2333","19000101","99991231","I","JC1974",,"JC1974",,
"2653","2337","19000101","99991231","I","JC1974",,"JC1974",,
"2655","2338","19000101","99991231","I","JC1974",,"JC1974",,
"2558","2311","19000101","99991231","I","JC1961",,"JC1961",,
"2657","2340","19000101","99991231","I","JC1974",,"JC1974",,
"2564","168","19000101","99991231","A","JC160",,,,
"2659","2344","19000101","99991231","I","JC1974",,"JC1974",,
"2565","2317","19000101","99991231","I","JC1965",,"JC1965",,
"2569","2320","19000101","99991231","I","JC1965",,"JC1965",,
"2573","171","19000101","99991231","A","JC164",,,,
"2578","2326","19000101","99991231","I","JC1968",,"JC1968",,
"2583","174","19000101","99991231","I","JC167",,"JC167",,
"2586","179","19000101","99991231","A","JC172",,,,
"2663","1336","19000101","99991231","A","JC1187",,,,
"2590","2332","19000101","99991231","I","JC1973",,"JC1973",,
"2665","2419","19000101","99991231","I","JC2023",,"JC2023",,
"2668","1340","19000101","99991231","A","JC1191",,,,
"2671","1344","19000101","99991231","A","JC1194",,,,
"2673","1348","19000101","99991231","A","JC1198",,,,
"2676","2427","19000101","99991231","I","JC2031",,"JC2031",,
"2678","2431","19000101","99991231","I","JC2031",,"JC2031",,
"2681","1351","19000101","99991231","A","JC1202",,,,
"2686","2435","19000101","99991231","I","JC2034",,"JC2034",,
"2689","2440","19000101","99991231","I","JC2034",,"JC2034",,
"2594","2336","19000101","99991231","I","JC1973",,"JC1973",,
"2598","183","19000101","99991231","A","JC175",,,,
"2602","2343","19000101","99991231","I","JC1978",,"JC1978",,
"2606","186","19000101","99991231","A","JC178",,,,
"2610","2348","19000101","99991231","I","JC1979",,"JC1979",,
"2611","2351","19000101","99991231","I","JC1979",,"JC1979",,
"2617","189","19000101","99991231","A","JC182",,,,
"2662","2347","19000101","99991231","I","JC1974",,"JC1974",,
"2620","2353","19000101","99991231","I","JC1982",,"JC1982",,
"2664","2350","19000101","99991231","I","JC1974",,"JC1974",,
"2623","2356","19000101","99991231","I","JC1982",,"JC1982",,
"2669","2352","19000101","99991231","I","JC1974",,"JC1974",,
"2625","192","19000101","99991231","A","JC185",,,,
"2672","1626","19000101","99991231","A","JC1459",,,,
"2629","196","19000101","99991231","A","JC189",,,,
"2675","1630","19000101","99991231","A","JC1464",,,,
"2632","2360","19000101","99991231","I","JC1990",,"JC1990",,
"2677","1633","19000101","99991231","A","JC1467",,,,
"2636","2362","19000101","99991231","I","JC1990",,"JC1990",,
"2680","2358","19000101","99991231","I","JC1988",,"JC1988",,
"2638","199","19000101","99991231","A","JC192",,,,
"2683","2361","19000101","99991231","I","JC1988",,"JC1988",,
"2684","1637","19000101","99991231","A","JC1471",,,,
"2642","2366","19000101","99991231","I","JC1994",,"JC1994",,
"2688","1641","19000101","99991231","A","JC1479",,,,
"2691","1650","19000101","99991231","A","JC1483",,,,
"2693","2369","19000101","99991231","I","JC1999",,"JC1999",,
"2696","2372","19000101","99991231","I","JC1999",,"JC1999",,
"2698","1656","19000101","99991231","A","JC1488",,,,
"2701","1660","19000101","99991231","A","JC1492",,,,
"2645","202","19000101","99991231","A","JC194",,,,
"2648","2371","19000101","99991231","I","JC2000",,"JC2000",,
"2651","2374","19000101","99991231","I","JC2000",,"JC2000",,
"2654","2376","19000101","99991231","I","JC2000",,"JC2000",,
"2658","2378","19000101","99991231","I","JC2000",,"JC2000",,
"2661","2379","19000101","99991231","I","JC2000",,"JC2000",,
"2666","2381","19000101","99991231","I","JC2000",,"JC2000",,
"2667","2382","19000101","99991231","I","JC2000",,"JC2000",,
"2670","2385","19000101","99991231","I","JC2000",,"JC2000",,
"2674","2388","19000101","99991231","I","JC2000",,"JC2000",,
"2679","205","19000101","99991231","I","JC2000",,"JC2000",,
"2682","2391","19000101","99991231","I","JC2000",,"JC2000",,
"2685","2393","19000101","99991231","I","JC2000",,"JC2000",,
"2687","2398","19000101","99991231","I","JC2000",,"JC2000",,
"2690","2400","19000101","99991231","I","JC2000",,"JC2000",,
"2704","2384","19000101","99991231","I","JC2005",,"JC2005",,
"2706","2387","19000101","99991231","I","JC2005",,"JC2005",,
