"EMPLOYEE_ID","EMP_PAYCOMP_RECUR_ID","COMPENSATION_ID","PAY_COMPONENT_ICODE","CURRENCY","PAYCOMPVALUE","FREQUENCY","CUSTOM_NUM10","EFFECTIVE_START_DATE","EFFECTIVE_END_DATE","TRANSACTION_SEQUENCE_NUMBER"
"E100441","23549","15409","81","GBP","39300","42",,"20120401","20121130","1"
"E100441","23550","15410","81","GBP","47500","42",,"20121201","99991231","1"
"E100442","23551","15411","81","USD","65000","42",,"20100608","20110331","1"
"E100442","23552","15412","81","USD","67000","42",,"20110401","20120331","1"
"E100442","23553","15413","81","USD","70000","42",,"20120401","20130331","1"
"E100442","23554","15414","81","USD","72100","42",,"20130401","20140331","1"
"E100442","23555","15415","81","USD","74260","42",,"20140401","99991231","1"
"E100443","23556","15416","81","CHF","135000","42",,"20101001","20110331","1"
"E100443","23557","15417","81","CHF","137700","42",,"20110401","20110731","1"
"E100443","23558","15418","81","CHF","145000","42",,"20110801","20111031","1"
"E100443","23559","15419","81","CHF","145349","42",,"20111101","20120331","1"
"E100443","23560","15420","81","CHF","149749","42",,"20120401","20120731","1"
"E100443","23561","15421","81","CHF","150389","42",,"20120801","20121031","1"
"E100443","23562","15422","81","CHF","150738","42",,"20121101","20130331","1"
"E100443","23563","15423","81","CHF","154800","42",,"20130401","20131231","1"
"E100443","23564","15424","81","CHF","123840","42",,"20140101","20140331","1"
"E100443","23565","15425","81","CHF","127940","42",,"20140401","20150331","1"
"E100443","23566","15426","81","CHF","132290","42",,"20150401","20160331","1"
"E100443","23567","15427","81","CHF","136260","42",,"20160401","99991231","1"
"E100444","23568","15428","81","CHF","200000","42",,"20101001","20110331","1"
"E100444","23569","15429","81","CHF","204000","42",,"20110401","20120331","1"
"E100444","23570","15430","81","CHF","210200","42",,"20120401","20130331","1"
"E100444","23571","15431","81","CHF","214700","42",,"20130401","20131231","1"
"E100444","23572","15432","81","CHF","199671","42",,"20140101","20140331","1"
"E100444","23573","15433","81","CHF","205041","42",,"20140401","20150331","1"
"E100434","23496","15317","81","GBP","104000","42",,"20120401","20130331","1"
"E100434","23497","15319","81","GBP","107200","42",,"20130401","20140331","1"
"E100434","23498","15321","81","GBP","111490","42",,"20140401","20150331","1"
"E100434","23499","15323","81","GBP","114840","42",,"20150401","20160216","1"
"E100434","23500","15325","81","GBP","0","42",,"20160217","99991231","1"
"E100435","23501","15327","81","GBP","80000","42",,"20100907","20110331","1"
"E100435","23502","15329","81","GBP","83200","42",,"20110401","20120331","1"
"E100435","23503","15331","81","GBP","87400","42",,"20120401","20120930","1"
"E100435","23504","15333","81","GBP","100000","42",,"20121001","20130331","1"
"E100435","23505","15335","81","GBP","103000","42",,"20130401","20140331","1"
"E100435","23506","15337","81","GBP","115000","42",,"20140401","99991231","1"
"E100436","23507","15338","81","GBP","90000","42",,"20100727","20110331","1"
"E100436","23508","15340","81","GBP","95400","42",,"20110401","20111031","1"
"E100436","23509","15342","81","USD","160000","42",,"20111101","20120331","1"
"E100436","23510","15344","81","USD","164000","42",,"20120401","20130331","1"
"E100436","23511","15346","81","USD","168100","42",,"20130401","20130430","1"
"E100436","23512","15348","81","GBP","100230","42",,"20130501","20140331","1"
"E100436","23513","15350","81","GBP","104240","42",,"20140401","20150331","1"
"E100436","23514","15352","81","GBP","107890","42",,"20150401","20160331","1"
"E100436","23515","15353","81","GBP","110590","42",,"20160401","99991231","1"
"E100437","23516","15356","81","USD","185000","42",,"20100504","20110331","1"
"E100437","23517","15357","81","USD","189200","42",,"20110401","20120331","1"
"E100437","23518","15359","81","USD","195900","42",,"20120401","20130331","1"
"E100437","23519","15361","81","USD","200000","42",,"20130401","20140331","1"
"E100437","23520","15363","81","USD","206100","42",,"20140401","20150331","1"
"E100437","23521","15365","81","USD","223310","42",,"20150401","20160331","1"
"E100437","23522","15368","81","USD","230010","42",,"20160401","99991231","1"
"E100438","23523","15370","81","GBP","100000","42",,"20100701","20110331","1"
"E100438","23524","15372","81","GBP","102000","42",,"20110401","20120331","1"
"E100438","23525","15374","81","GBP","107100","42",,"20120401","20130331","1"
"E100438","23526","15377","81","GBP","110400","42",,"20130401","20140331","1"
"E100438","23527","15379","81","GBP","113710","42",,"20140401","20150331","1"
"E100438","23528","15381","81","GBP","117120","42",,"20150401","20160118","1"
"E100438","23529","15383","81","GBP","160000","42",,"20160119","20160331","1"
"E100438","23530","15385","81","GBP","163510","42",,"20160401","99991231","1"
"E100439","23531","15387","81","USD","65000","42",,"20100526","20110331","1"
"E100439","23532","15389","81","USD","66300","42",,"20110401","20120331","1"
"E100439","23533","15391","81","USD","70000","42",,"20120401","20120930","1"
"E100439","23534","15392","81","USD","77500","42",,"20121001","20130331","1"
"E100429","23457","15192","81","GBP","0","42",,"20100416","20100423","1"
"E100429","23458","15196","81","USD","50000","42",,"20100424","20110331","1"
"E100429","23459","15199","81","USD","50600","42",,"20110401","20120331","1"
"E100429","23460","15202","81","USD","52600","42",,"20120401","20130331","1"
"E100429","23461","15205","81","USD","54000","42",,"20130401","20140331","1"
"E100429","23462","15217","81","USD","60000","42",,"20140401","20150331","1"
"E100429","23463","15219","81","USD","61800","42",,"20150401","20150731","1"
"E100429","23464","15222","81","USD","75000","42",,"20150801","20160331","1"
"E100429","23465","15225","81","USD","77700","42",,"20160401","99991231","1"
"E100430","23466","15229","81","GBP","70000","42",,"20100601","20110331","1"
"E100430","23467","15234","81","GBP","71600","42",,"20110401","20111130","1"
"E100430","23468","15237","81","GBP","71850","42",,"20111201","20111231","1"
"E100430","23469","15240","81","GBP","72100","42",,"20120111","20120331","1"
"E100430","23470","15244","81","GBP","74300","42",,"20120401","99991231","1"
"E100431","23471","15247","81","USD","70000","42",,"20100504","20100603","1"
"E100431","23472","15250","81","USD","70000","42",,"20100604","20110331","1"
"E100431","23473","15253","81","USD","70800","42",,"20110401","20120331","1"
"E100431","23474","15257","81","USD","73000","42",,"20120401","20130331","1"
"E100431","23475","15260","81","USD","75200","42",,"20130401","20130831","1"
"E100431","23476","15262","81","USD","90000","42",,"20130901","20140331","1"
"E100431","23477","15266","81","USD","93150","42",,"20140401","20150331","1"
"E100431","23478","15269","81","USD","95850","42",,"20150401","20160331","1"
"E100431","23479","15272","81","USD","98730","42",,"20160401","99991231","1"
"E100432","23480","15275","81","SGD","165000","42",,"20100601","20110331","1"
"E100432","23481","15278","81","SGD","168400","42",,"20110401","20120331","1"
"E100432","23482","15280","81","SGD","173500","42",,"20120401","20130331","1"
"E100432","23483","15283","81","SGD","178500","42",,"20130401","20140331","1"
"E100432","23484","15285","81","SGD","200000","42",,"20140401","20150331","1"
"E100432","23485","15288","81","SGD","203000","42",,"20150401","20160331","1"
"E100432","23486","15292","81","SGD","209090","42",,"20160401","99991231","1"
"E100433","23487","15297","81","SGD","240000","42",,"20100601","20110331","1"
"E100433","23488","15301","81","SGD","245000","42",,"20110401","20120331","1"
"E100433","23489","15303","81","SGD","250200","42",,"20120401","20130331","1"
"E100433","23490","15305","81","SGD","257700","42",,"20130401","20140331","1"
"E100433","23491","15307","81","SGD","263200","42",,"20140401","20150331","1"
"E100433","23492","15309","81","SGD","271750","42",,"20150401","20151231","1"
"E100433","23493","15311","81","SGD","271750","42",,"20160101","20160331","1"
"E100433","23494","15313","81","SGD","279900","42",,"20160401","99991231","1"
"E100434","23495","15315","81","GBP","100000","42",,"20100902","20120331","1"
"E100424","23418","15082","81","GBP","0","42",,"20100507","20110103","1"
"E100424","23419","15085","81","GBP","90000","42",,"20110104","20120331","1"
"E100424","23420","15088","81","GBP","94500","42",,"20120401","20130331","1"
"E100424","23421","15091","81","GBP","97400","42",,"20130401","20130814","1"
"E100424","23422","15093","81","GBP","105000","42",,"20130815","20140331","1"
"E100424","23423","15096","81","GBP","108500","42",,"20140401","20140630","1"
"E100424","23424","15099","81","GBP","119000","42",,"20140701","20150331","1"
"E100424","23425","15102","81","GBP","122570","42",,"20150401","20150430","1"
"E100424","23426","15104","81","GBP","140000","42",,"20150501","20160331","1"
"E100424","23427","15107","81","GBP","145000","42",,"20160401","20160430","1"
"E100424","23428","15109","81","GBP","160000","42",,"20160501","20161108","1"
"E100425","23429","15112","81","USD","60000","42",,"20100126","20110331","1"
"E100425","23430","15114","81","USD","61200","42",,"20110401","20120331","1"
"E100425","23431","15117","81","USD","63000","42",,"20120401","20130331","1"
"E100425","23432","15120","81","USD","66200","42",,"20130401","20140331","1"
"E100425","23433","15123","81","USD","68800","42",,"20140401","20150331","1"
"E100425","23434","15126","81","USD","70520","42",,"20150401","20150727","1"
"E100425","23435","15129","81","USD","82500","42",,"20150728","20160331","1"
"E100425","23436","15131","81","USD","84980","42",,"20160401","99991231","1"
"E100426","23437","15134","81","GBP","0","42",,"20100413","20100416","1"
"E100426","23438","15137","81","USD","57000","42",,"20100417","20110331","1"
"E100426","23439","15140","81","USD","58000","42",,"20110401","20120331","1"
"E100426","23440","15142","81","USD","59800","42",,"20120401","99991231","1"
"E100427","23441","15144","81","BMD","260000","42",,"20100420","20120331","1"
"E100427","23442","15146","81","BMD","267200","42",,"20120401","20130331","1"
"E100427","23443","15147","81","BMD","274600","42",,"20130401","20140331","1"
"E100427","23444","15149","81","BMD","282840","42",,"20140401","20150331","1"
"E100427","23445","15152","81","BMD","289910","42",,"20150401","20160331","1"
"E100427","23446","15156","81","BMD","298000","42",,"20160401","99991231","1"
"E100428","23447","15160","81","GBP","45000","42",,"20100612","20110331","1"
"E100428","23448","15162","81","GBP","46100","42",,"20110401","20120331","1"
"E100428","23449","15166","81","GBP","47700","42",,"20120401","20130331","1"
"E100428","23450","15169","81","GBP","49500","42",,"20130401","20130731","1"
"E100428","23451","15172","81","CHF","120000","42",,"20130801","20140331","1"
"E100428","23452","15174","81","CHF","124000","42",,"20140401","20150131","1"
"E100428","23453","15179","81","CHF","99200","42",,"20150201","20150331","1"
"E100428","23454","15182","81","CHF","102920","42",,"20150401","20160331","1"
"E100428","23455","15186","81","CHF","106010","42",,"20160401","20161116","1"
"E100428","23456","15191","81","CHF","53005","42",,"20170101","99991231","1"
"E100386","23108","13560","81","GBP","90070","42",,"20150401","20160331","1"
"E100386","23109","13564","81","GBP","92770","42",,"20160401","20160430","1"
"E100386","23110","13568","81","GBP","110000","42",,"20160501","99991231","1"
"E100387","23111","13572","81","GBP","50000","42",,"20091215","20100111","1"
"E100387","23112","13575","81","GBP","50000","42",,"20100112","20110331","1"
"E100387","23113","13579","81","GBP","55000","42",,"20110401","20110930","1"
"E100387","23114","13585","81","GBP","60000","42",,"20111001","20120331","1"
"E100387","23115","13590","81","GBP","61500","42",,"20120401","20130513","1"
"E100387","23116","13595","81","GBP","0","42",,"20130514","99991231","1"
"E100388","23117","13599","81","GBP","95000","42",,"20100209","20110331","1"
"E100388","23118","13604","81","GBP","96900","42",,"20110401","20110430","1"
"E100388","23119","13609","81","GBP","110000","42",,"20110501","20120331","1"
"E100388","23120","13614","81","GBP","112500","42",,"20120401","20130331","1"
"E100388","23121","13620","81","GBP","115900","42",,"20130401","20140109","1"
"E100388","23122","13625","81","GBP","140000","42",,"20140110","20150630","1"
"E100388","23123","13629","81","GBP","0","42",,"20150701","99991231","1"
"E100389","23124","13634","81","USD","125000","42",,"20091124","20110331","1"
"E100389","23125","13640","81","USD","127500","42",,"20110401","20120331","1"
"E100389","23126","13645","81","USD","131400","42",,"20120401","20130331","1"
"E100389","23127","13648","81","USD","135400","42",,"20130401","20140331","1"
"E100389","23128","13653","81","USD","139460","42",,"20140401","20150131","1"
"E100389","23129","13658","81","USD","185000","42",,"20150201","20160331","1"
"E100389","23130","13663","81","USD","190550","42",,"20160401","20160731","1"
"E100389","23131","13668","81","USD","190550","42",,"20160801","99991231","1"
"E100390","23132","13672","81","USD","40000","42",,"20091201","20100331","1"
"E100390","23133","13676","81","USD","41100","42",,"20100401","20110331","1"
"E100390","23134","13680","81","USD","44000","42",,"20110401","20120831","1"
"E100390","23135","13684","81","USD","60000","42",,"20120901","20130331","1"
"E100390","23136","13689","81","USD","61800","42",,"20130401","20140331","1"
"E100390","23137","13695","81","USD","64800","42",,"20140401","20150331","1"
"E100390","23138","13700","81","USD","70000","42",,"20150401","20150914","1"
"E100390","23139","13705","81","USD","76300","42",,"20150915","20160331","1"
"E100390","23140","13711","81","USD","78590","42",,"20160401","20160909","1"
"E100390","23141","13716","81","USD","78590","42",,"20160910","99991231","1"
"E100391","23142","13721","81","BMD","76000","42",,"20091208","20100331","1"
